"DAY_OF_WEEK","CARRIER","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","DEP_TIME","WEATHER_DELAY",
2,"WN",10821,12391,"1910",,
2,"WN",10821,12391,"2140",,
2,"WN",10821,12391,"2230",0.00,
2,"WN",10821,12391,"2140",,
2,"WN",10821,12391,"2140",,
2,"WN",10821,12391,"0735",,
2,"WN",10821,12391,"0735",,
2,"WN",10821,12391,"0735",,
2,"WN",10821,12391,"0735",,
2,"WN",10821,12391,"2105",,
2,"WN",10821,12391,"2120",,
2,"WN",10821,12391,"2125",,
2,"WN",10821,12391,"2115",,
2,"WN",10821,12391,"1744",0.00,
2,"WN",10821,12391,"1710",,
2,"WN",10821,12391,"1807",0.00,
2,"WN",10821,12391,"1808",0.00,
2,"WN",10821,12391,"1015",,
2,"WN",10821,12391,"1015",,
2,"WN",10821,12391,"1015",,
2,"WN",10821,12391,"1015",,
2,"WN",10821,12391,"1605",,
2,"WN",10821,12391,"1605",,
2,"WN",10821,12391,"1605",,
2,"WN",10821,12391,"1612",,
2,"WN",10821,12391,"1510",,
2,"WN",10821,12391,"1518",,
2,"WN",10821,12391,"1542",0.00,
2,"WN",10821,12391,"1510",,
2,"WN",11697,12391,"1220",0.00,
2,"WN",11697,12391,"1125",,
2,"WN",11697,12391,"1125",,
2,"WN",11697,12391,"1125",,
2,"WN",11697,12391,"2020",,
2,"WN",11697,12391,"1955",,
2,"WN",11697,12391,"2055",0.00,
2,"WN",11697,12391,"2100",0.00,
2,"WN",12391,10693,"1245",,
2,"WN",12391,10693,"1245",,
2,"WN",12391,10693,"1245",,
2,"WN",12391,10693,"1245",,
2,"WN",12391,10693,"1705",,
2,"WN",12391,10693,"1705",,
2,"WN",12391,10693,"1820",0.00,
2,"WN",12391,10693,"1705",,
2,"WN",12391,10693,"0700",,
2,"WN",12391,10693,"0700",,
2,"WN",12391,10693,"0700",,
2,"WN",12391,10693,"0705",,
2,"WN",12391,10821,"1630",0.00,
2,"WN",12391,10821,"1600",,
2,"WN",12391,10821,"1600",,
2,"WN",12391,10821,"1600",,
2,"WN",12391,10821,"1135",,
2,"WN",12391,10821,"1135",,
2,"WN",12391,10821,"1135",,
2,"WN",12391,10821,"1135",,
2,"WN",12391,10821,"1740",0.00,
2,"WN",12391,10821,"1735",,
2,"WN",12391,10821,"1735",,
2,"WN",12391,10821,"1735",,
2,"WN",12391,10821,"2010",,
2,"WN",12391,10821,"2010",,
2,"WN",12391,10821,"2017",0.00,
2,"WN",12391,10821,"2042",0.00,
2,"WN",12391,10821,"1835",,
2,"WN",12391,10821,"1923",0.00,
2,"WN",12391,10821,"2015",0.00,
2,"WN",12391,10821,"1905",0.00,
2,"WN",12391,10821,"1500",,
2,"WN",12391,10821,"1500",,
2,"WN",12391,10821,"1500",,
2,"WN",12391,10821,"1500",,
2,"WN",12391,10821,"0645",,
2,"WN",12391,10821,"0645",,
2,"WN",12391,10821,"0645",,
2,"WN",12391,10821,"0645",,
2,"WN",12391,10821,"0740",,
2,"WN",12391,10821,"0740",,
2,"WN",12391,10821,"0740",,
2,"WN",12391,10821,"0740",,
2,"WN",12391,10821,"1325",,
2,"WN",12391,10821,"1329",,
2,"WN",12391,10821,"1325",,
2,"WN",12391,10821,"1325",,
2,"WN",12391,11697,"0650",,
2,"WN",12391,11697,"0650",,
2,"WN",12391,11697,"0650",,
2,"WN",12391,11697,"0650",,
2,"WN",12391,11697,"1645",0.00,
2,"WN",12391,11697,"1700",0.00,
2,"WN",12391,11697,"1610",,
2,"WN",12391,11697,"1610",,
2,"WN",12391,13204,"1055",,
2,"WN",12391,13204,"1055",0.00,
2,"WN",12391,13204,"1055",0.00,
2,"WN",12391,13204,"1055",,
2,"WN",12391,13204,"0715",,
2,"WN",12391,13204,"0715",,
2,"WN",12391,13204,"0720",0.00,
2,"WN",12391,13204,"0715",,
2,"WN",12391,13204,"1445",,
2,"WN",12391,13204,"1525",0.00,
2,"WN",12391,13204,"1445",,
2,"WN",12391,13204,"1450",,
2,"WN",12391,13232,"1652",,
2,"WN",12391,13232,"1635",,
2,"WN",12391,13232,"1655",,
2,"WN",12391,13232,"1635",,
2,"WN",12391,13232,"1725",,
2,"WN",12391,13232,"1748",,
2,"WN",12391,13232,"1725",,
2,"WN",12391,13232,"1725",,
2,"WN",12391,13232,"0725",,
2,"WN",12391,13232,"0725",,
2,"WN",12391,13232,"0725",,
2,"WN",12391,13232,"0725",,
2,"WN",12391,14027,"1810",,
2,"WN",12391,14027,"1810",,
2,"WN",12391,14027,"1810",,
2,"WN",12391,14027,"1810",0.00,
2,"WN",12391,14027,"0810",,
2,"WN",12391,14027,"0810",,
2,"WN",12391,14027,"0810",,
2,"WN",12391,14027,"0810",,
2,"WN",12391,15304,"1600",0.00,
2,"WN",12391,15304,"1500",0.00,
2,"WN",12391,15304,"1440",0.00,
2,"WN",12391,15304,"1430",,
2,"WN",12391,15304,"0855",,
2,"WN",12391,15304,"0855",,
2,"WN",12391,15304,"0855",0.00,
2,"WN",12391,15304,"0855",,
2,"WN",12889,10257,"1624",,
2,"WN",12889,10257,"1620",0.00,
2,"WN",12889,10257,"1605",,
2,"WN",12889,10257,"1610",,
2,"WN",12889,10792,"1620",0.00,
2,"WN",12889,10792,"1620",,
2,"WN",12889,10792,"1625",,
2,"WN",12889,10792,"1655",0.00,
2,"WN",13204,10257,"2040",,
2,"WN",13204,10257,"2015",,
2,"WN",13204,10257,"2030",,
2,"WN",13204,10257,"2035",0.00,
2,"WN",13204,10257,"1035",,
2,"WN",13204,10257,"1045",,
2,"WN",13204,10257,"1035",,
2,"WN",13204,10257,"1040",,
2,"WN",13204,10792,"1045",0.00,
2,"WN",13204,10792,"1030",,
2,"WN",13204,10792,"1045",,
2,"WN",13204,10792,"1045",,
2,"WN",13204,12391,"1152",,
2,"WN",13204,12391,"1220",0.00,
2,"WN",13204,12391,"1135",,
2,"WN",13204,12391,"1150",0.00,
2,"WN",13204,12391,"1415",,
2,"WN",13204,12391,"1527",0.00,
2,"WN",13204,12391,"1435",,
2,"WN",13204,12391,"1423",,
2,"WN",13204,12391,"1715",0.00,
2,"WN",13204,12391,"1815",0.00,
2,"WN",13204,12391,"1715",,
2,"WN",13204,12391,"1715",,
2,"WN",13232,12391,"1400",,
2,"WN",13232,12391,"1405",,
2,"WN",13232,12391,"1400",,
2,"WN",13232,12391,"1406",,
2,"WN",13232,12391,"1935",,
2,"WN",13232,12391,"1940",,
2,"WN",13232,12391,"1935",,
2,"WN",13232,12391,"1940",,
2,"WN",13232,12391,"0915",,
2,"WN",13232,12391,"0935",,
2,"WN",13232,12391,"0915",,
2,"WN",13232,12391,"0915",,
2,"WN",14027,12391,"1150",,
2,"WN",14027,12391,"1150",,
2,"WN",14027,12391,"1150",,
2,"WN",14027,12391,"1150",,
2,"WN",14027,12391,"0745",,
2,"WN",14027,12391,"0745",,
2,"WN",14027,12391,"0745",,
2,"WN",14027,12391,"0745",,
2,"WN",14107,10792,"1640",,
2,"WN",14107,10792,"1700",0.00,
2,"WN",14107,10792,"1705",,
2,"WN",14107,10792,"1720",0.00,
2,"WN",15304,12391,"1950",0.00,
2,"WN",15304,12391,"1835",,
2,"WN",15304,12391,"1835",,
2,"WN",15304,12391,"1815",,
2,"WN",15304,12391,"1319",,
2,"WN",15304,12391,"1415",0.00,
2,"WN",15304,12391,"1345",29.00,
2,"WN",15304,12391,"1310",,
3,"AA",12478,12892,"0855",,
3,"AA",12478,12892,"0918",0.00,
3,"AA",12478,12892,"0859",,
3,"AA",12478,12892,"0859",,
3,"AA",12892,12478,"0903",,
3,"AA",12892,12478,"0857",,
3,"AA",12892,12478,"0857",,
3,"AA",12892,12478,"0857",,
3,"AA",12478,12892,"1154",,
3,"AA",12478,12892,"",,
3,"AA",12478,12892,"1157",,
3,"AA",12478,12892,"1151",,
3,"AA",12892,12478,"1336",0.00,
3,"AA",12892,12478,"1234",,
3,"AA",12892,12478,"1254",0.00,
3,"AA",12892,12478,"1226",,
3,"AA",12892,12478,"2158",,
3,"AA",12892,12478,"2204",,
3,"AA",12892,12478,"2152",,
3,"AA",12892,12478,"2206",,
3,"AA",12478,14771,"1052",,
3,"AA",12478,14771,"1105",,
3,"AA",12478,14771,"1057",,
3,"AA",12478,14771,"1053",,
3,"AA",14771,12478,"1222",,
3,"AA",14771,12478,"1225",,
3,"AA",14771,12478,"1227",,
3,"AA",14771,12478,"1253",0.00,
3,"AA",14771,12478,"2226",,
3,"AA",14771,12478,"2220",,
3,"AA",14771,12478,"2220",,
3,"AA",14771,12478,"2318",48.00,
3,"AA",12478,12892,"1024",,
3,"AA",12478,12892,"1048",0.00,
3,"AA",12478,12892,"1025",0.00,
3,"AA",12478,12892,"1026",,
3,"AA",14771,12478,"1543",,
3,"AA",14771,12478,"1535",,
3,"AA",14771,12478,"1543",,
3,"AA",14771,12478,"1540",,
3,"AA",12478,12892,"1752",,
3,"AA",12478,12892,"1804",0.00,
3,"AA",12478,12892,"1757",,
3,"AA",12478,12892,"1819",,
3,"AA",12892,12478,"1500",,
3,"AA",12892,12478,"1501",,
3,"AA",12892,12478,"1456",,
3,"AA",12892,12478,"1457",,
3,"AA",12478,12892,"2146",0.00,
3,"AA",12478,12892,"2005",,
3,"AA",12478,12892,"1957",,
3,"AA",12478,12892,"1954",,
3,"AA",12892,12478,"2308",,
3,"AA",12892,12478,"2310",,
3,"AA",12892,12478,"2310",,
3,"AA",12892,12478,"2310",,
3,"AA",12892,12478,"1412",0.00,
3,"AA",12892,12478,"1325",,
3,"AA",12892,12478,"1317",,
3,"AA",12892,12478,"1310",,
3,"AA",12478,12892,"0810",0.00,
3,"AA",12478,12892,"0805",0.00,
3,"AA",12478,12892,"0759",0.00,
3,"AA",12478,12892,"0809",,
3,"AA",12892,12478,"0818",0.00,
3,"AA",12892,12478,"0812",0.00,
3,"AA",12892,12478,"0757",,
3,"AA",12892,12478,"0816",0.00,
3,"AA",12892,12478,"1334",0.00,
3,"AA",12892,12478,"1010",,
3,"AA",12892,12478,"1002",,
3,"AA",12892,12478,"0957",,
3,"AA",14771,12478,"0757",0.00,
3,"AA",14771,12478,"0756",0.00,
3,"AA",14771,12478,"0758",,
3,"AA",14771,12478,"0802",,
3,"AA",12478,14771,"1614",,
3,"AA",12478,14771,"1713",0.00,
3,"AA",12478,14771,"1616",,
3,"AA",12478,14771,"1609",,
3,"AA",12478,14771,"0728",,
3,"AA",12478,14771,"0733",,
3,"AA",12478,14771,"0729",,
3,"AA",12478,14771,"0831",0.00,
3,"AA",12478,12892,"1431",,
3,"AA",12478,12892,"1424",0.00,
3,"AA",12478,12892,"1440",,
3,"AA",12478,12892,"1428",,
3,"AA",12892,12478,"0736",0.00,
3,"AA",12892,12478,"0722",,
3,"AA",12892,12478,"0654",,
3,"AA",12892,12478,"0658",,
3,"AA",12478,14679,"1807",,
3,"AA",12478,14679,"1822",0.00,
3,"AA",12478,14679,"1813",0.00,
3,"AA",12478,14679,"1800",,
3,"AA",12478,12892,"1557",,
3,"AA",12478,12892,"1636",0.00,
3,"AA",12478,12892,"1552",,
3,"AA",12478,12892,"1557",,
3,"AA",14679,12478,"0754",,
3,"AA",14679,12478,"0756",,
3,"AA",14679,12478,"0754",,
3,"AA",14679,12478,"0757",0.00,
3,"AA",12478,14771,"1838",,
3,"AA",12478,14771,"2026",0.00,
3,"AA",12478,14771,"2221",203.00,
3,"AA",12478,14771,"1836",0.00,
3,"AA",12892,12478,"1609",,
3,"AA",12892,12478,"1610",,
3,"AA",12892,12478,"1615",,
3,"AA",12892,12478,"1609",0.00,
3,"AA",12478,12892,"1657",,
3,"AA",12478,12892,"1704",,
3,"AA",12478,12892,"1735",0.00,
3,"AA",12478,12892,"1656",,
3,"AA",12478,12892,"1900",,
3,"AA",12478,12892,"1858",,
3,"AA",12478,12892,"1855",0.00,
3,"AA",12478,12892,"1859",,
3,"AA",14747,12478,"1126",,
3,"AA",14747,12478,"1131",,
3,"AA",14747,12478,"1150",,
3,"AA",14747,12478,"1132",,
3,"AA",12478,14747,"0717",,
3,"AA",12478,14747,"0722",,
3,"AA",12478,14747,"0721",0.00,
3,"AA",12478,14747,"0715",,
3,"AA",14831,12478,"0829",,
3,"AA",14831,12478,"0825",,
3,"AA",14831,12478,"0835",,
3,"AA",14831,12478,"0832",,
3,"AA",12478,14679,"0659",,
3,"AA",12478,14679,"0659",,
3,"AA",12478,14679,"0701",,
3,"AA",12478,14679,"0658",,
3,"AA",14679,12478,"2214",,
3,"AA",14679,12478,"2230",,
3,"AA",14679,12478,"2215",,
3,"AA",14679,12478,"2209",,
3,"AA",12478,14831,"1611",,
3,"AA",12478,14831,"2029",0.00,
3,"AA",12478,14831,"1559",,
3,"AA",12478,14831,"1554",,
3,"AA",12478,12954,"1713",,
3,"AA",12478,12954,"1701",,
3,"AA",12478,12954,"1653",,
3,"AA",12478,12954,"1642",,
3,"AA",12954,12478,"0725",,
3,"AA",12954,12478,"0726",,
3,"AA",12954,12478,"0727",,
3,"AA",12954,12478,"0723",,
3,"AA",12478,14908,"0722",,
3,"AA",12478,14908,"0723",,
3,"AA",12478,14908,"0726",,
3,"AA",12478,14908,"0724",,
3,"AA",14908,12478,"1139",,
3,"AA",14908,12478,"1138",,
3,"AA",14908,12478,"1142",,
3,"AA",14908,12478,"1139",,
3,"AA",14908,12478,"0746",,
3,"AA",14908,12478,"0746",,
3,"AA",14908,12478,"0750",,
3,"AA",14908,12478,"0746",,
3,"AA",12478,14107,"0756",,
3,"AA",12478,14107,"0813",0.00,
3,"AA",12478,14107,"0801",,
3,"AA",12478,14107,"0756",,
3,"AA",12478,14908,"1651",,
3,"AA",12478,14908,"1717",0.00,
3,"AA",12478,14908,"1635",,
3,"AA",12478,14908,"1639",,
3,"AA",14107,12478,"1223",,
3,"AA",14107,12478,"1317",0.00,
3,"AA",14107,12478,"1229",,
3,"AA",14107,12478,"1231",0.00,
3,"AA",12478,14831,"0659",,
3,"AA",12478,14831,"0705",,
3,"AA",12478,14831,"0700",,
3,"AA",12478,14831,"0737",0.00,
3,"AA",14831,12478,"1134",,
3,"AA",14831,12478,"1132",,
3,"AA",14831,12478,"1133",,
3,"AA",14831,12478,"1131",,
3,"AA",12954,12478,"1148",,
3,"AA",12954,12478,"1151",,
3,"AA",12954,12478,"1150",0.00,
3,"AA",12954,12478,"1152",,
3,"AA",12478,12954,"0727",,
3,"AA",12478,12954,"0731",,
3,"AA",12478,12954,"0725",,
3,"AA",12478,12954,"0728",,
3,"AA",12478,12954,"1821",,
3,"AA",12478,12954,"1829",0.00,
3,"AA",12478,12954,"1830",,
3,"AA",12478,12954,"1815",,
3,"AA",12954,12478,"2109",,
3,"AA",12954,12478,"2114",,
3,"AA",12954,12478,"2125",,
3,"AA",12954,12478,"2109",,
3,"AA",12478,14107,"1752",0.00,
3,"AA",12478,14107,"1824",0.00,
3,"AA",12478,14107,"1751",0.00,
3,"AA",12478,14107,"1754",,
3,"AA",12953,13930,"0555",,
3,"AA",12953,13930,"0552",,
3,"AA",12953,13930,"0555",,
3,"AA",12953,13930,"0555",,
3,"AA",12953,13930,"0629",,
3,"AA",12953,13930,"0626",,
3,"AA",12953,13930,"0624",,
3,"AA",12953,13930,"0628",,
3,"AA",12953,13930,"",,
3,"AA",12953,13930,"0656",,
3,"AA",12953,13930,"0654",,
3,"AA",12953,13930,"0653",,
3,"AA",12953,13930,"0752",,
3,"AA",12953,13930,"0752",0.00,
3,"AA",12953,13930,"0757",,
3,"AA",12953,13930,"0754",,
3,"AA",12953,13930,"0830",0.00,
3,"AA",12953,13930,"0832",0.00,
3,"AA",12953,13930,"0822",,
3,"AA",12953,13930,"0824",,
3,"AA",12953,13930,"0856",,
3,"AA",12953,13930,"0850",,
3,"AA",12953,13930,"0900",,
3,"AA",12953,13930,"0925",0.00,
3,"AA",14843,12478,"1823",,
3,"AA",14843,12478,"2129",0.00,
3,"AA",14843,12478,"1816",,
3,"AA",14843,12478,"1816",,
3,"AA",12953,13930,"0957",,
3,"AA",12953,13930,"0956",0.00,
3,"AA",12953,13930,"1018",,
3,"AA",12953,13930,"0954",,
3,"AA",12953,13930,"1054",,
3,"AA",12953,13930,"1055",0.00,
3,"AA",12953,13930,"1053",,
3,"AA",12953,13930,"1056",,
3,"AA",12953,13930,"1153",,
3,"AA",12953,13930,"1153",,
3,"AA",12953,13930,"1153",,
3,"AA",12953,13930,"1147",,
3,"AA",12953,13930,"1255",0.00,
3,"AA",12953,13930,"1255",,
3,"AA",12953,13930,"1254",,
3,"AA",12953,13930,"1254",,
3,"AA",12953,13930,"1456",0.00,
3,"AA",12953,13930,"1357",,
3,"AA",12953,13930,"1355",,
3,"AA",12953,13930,"1403",,
3,"AA",13930,12953,"2113",,
3,"AA",13930,12953,"2111",,
3,"AA",13930,12953,"2118",,
3,"AA",13930,12953,"2125",,
3,"AA",12953,13930,"1457",,
3,"AA",12953,13930,"1453",,
3,"AA",12953,13930,"1457",,
3,"AA",12953,13930,"1456",,
3,"AA",12953,13930,"1558",,
3,"AA",12953,13930,"1602",,
3,"AA",12953,13930,"1611",,
3,"AA",12953,13930,"1554",,
3,"AA",13930,12953,"1958",,
3,"AA",13930,12953,"1954",,
3,"AA",13930,12953,"1953",,
3,"AA",13930,12953,"1953",,
3,"AA",12953,13930,"1659",,
3,"AA",12953,13930,"1655",0.00,
3,"AA",12953,13930,"1700",,
3,"AA",12953,13930,"1700",,
3,"AA",13930,12953,"1901",,
3,"AA",13930,12953,"1900",,
3,"AA",13930,12953,"1856",,
3,"AA",13930,12953,"1856",,
3,"AA",12953,13930,"1810",0.00,
3,"AA",12953,13930,"1807",,
3,"AA",12953,13930,"1840",0.00,
3,"AA",12953,13930,"1822",,
3,"AA",13930,12953,"1756",,
3,"AA",13930,12953,"1815",,
3,"AA",13930,12953,"1800",,
3,"AA",13930,12953,"1808",,
3,"AA",12953,13930,"2105",0.00,
3,"AA",12953,13930,"2051",,
3,"AA",12953,13930,"2113",,
3,"AA",12953,13930,"2047",,
3,"AA",13930,12953,"1728",0.00,
3,"AA",13930,12953,"1727",,
3,"AA",13930,12953,"1733",0.00,
3,"AA",13930,12953,"1725",,
3,"AA",12953,13930,"1856",0.00,
3,"AA",12953,13930,"1858",,
3,"AA",12953,13930,"1933",0.00,
3,"AA",12953,13930,"1855",,
3,"AA",13930,12953,"1658",0.00,
3,"AA",13930,12953,"1656",,
3,"AA",13930,12953,"1652",,
3,"AA",13930,12953,"1654",,
3,"AA",12953,13930,"1956",0.00,
3,"AA",12953,13930,"1954",,
3,"AA",12953,13930,"2027",0.00,
3,"AA",12953,13930,"2015",,
3,"AA",13930,12953,"1600",0.00,
3,"AA",13930,12953,"1559",,
3,"AA",13930,12953,"1624",0.00,
3,"AA",13930,12953,"1601",0.00,
3,"AA",13930,12953,"1538",,
3,"AA",13930,12953,"1526",,
3,"AA",13930,12953,"1529",0.00,
3,"AA",13930,12953,"",,
3,"AA",13930,12953,"1453",,
3,"AA",13930,12953,"1516",,
3,"AA",13930,12953,"1519",0.00,
3,"AA",13930,12953,"1456",,
3,"AA",13930,12953,"1357",,
3,"AA",13930,12953,"1406",,
3,"AA",13930,12953,"1412",,
3,"AA",13930,12953,"1404",0.00,
3,"AA",13930,12953,"1258",,
3,"AA",13930,12953,"1256",,
3,"AA",13930,12953,"1256",,
3,"AA",13930,12953,"1254",,
3,"AA",13930,12953,"1159",,
3,"AA",13930,12953,"1157",,
3,"AA",13930,12953,"1155",,
3,"AA",13930,12953,"1154",,
3,"AA",13930,12953,"1055",,
3,"AA",13930,12953,"1105",,
3,"AA",13930,12953,"1102",,
3,"AA",13930,12953,"1054",,
3,"AA",13930,12953,"0957",,
3,"AA",13930,12953,"0958",,
3,"AA",13930,12953,"1029",0.00,
3,"AA",13930,12953,"1018",0.00,
3,"AA",13930,12953,"0854",,
3,"AA",13930,12953,"0851",,
3,"AA",13930,12953,"0905",0.00,
3,"AA",13930,12953,"0905",,
3,"AA",13930,12953,"0803",,
3,"AA",13930,12953,"0759",,
3,"AA",13930,12953,"0754",,
3,"AA",13930,12953,"0754",,
3,"AA",13930,12953,"0653",,
3,"AA",13930,12953,"0707",,
3,"AA",13930,12953,"0654",,
3,"AA",13930,12953,"0657",0.00,
3,"AA",13930,12953,"0558",0.00,
3,"AA",13930,12953,"0556",,
3,"AA",13930,12953,"0557",,
3,"AA",13930,12953,"0554",,
3,"AA",15024,12478,"1434",,
3,"AA",15024,12478,"1438",,
3,"AA",15024,12478,"1436",,
3,"AA",15024,12478,"1439",,
3,"AA",12478,13303,"1428",,
3,"AA",12478,13303,"1613",0.00,
3,"AA",12478,13303,"1441",,
3,"AA",12478,13303,"1441",0.00,
3,"AA",12953,13303,"0703",,
3,"AA",12953,13303,"0728",0.00,
3,"AA",12953,13303,"0702",,
3,"AA",12953,13303,"0703",,
3,"AA",12953,14027,"1501",,
3,"AA",12953,14027,"1452",0.00,
3,"AA",12953,14027,"1455",,
3,"AA",12953,14027,"1501",0.00,
3,"AA",12953,10693,"1324",,
3,"AA",12953,10693,"1322",,
3,"AA",12953,10693,"1325",,
3,"AA",12953,10693,"1323",,
3,"AA",12953,13198,"1848",0.00,
3,"AA",12953,13198,"1900",0.00,
3,"AA",12953,13198,"1858",,
3,"AA",12953,13198,"1922",,
3,"AA",13303,12478,"0729",,
3,"AA",13303,12478,"0729",,
3,"AA",13303,12478,"0732",,
3,"AA",13303,12478,"0736",,
3,"AA",14107,12478,"2238",,
3,"AA",14107,12478,"2327",0.00,
3,"AA",14107,12478,"2235",,
3,"AA",14107,12478,"2234",,
3,"AA",12953,15304,"1846",0.00,
3,"AA",12953,15304,"1932",0.00,
3,"AA",12953,15304,"1905",0.00,
3,"AA",12953,15304,"1913",0.00,
3,"AA",12953,13232,"1030",,
3,"AA",12953,13232,"1031",,
3,"AA",12953,13232,"1031",,
3,"AA",12953,13232,"1029",,
3,"AA",13232,12953,"1241",,
3,"AA",13232,12953,"1250",,
3,"AA",13232,12953,"1242",,
3,"AA",13232,12953,"1314",0.00,
3,"AA",15016,12953,"1331",,
3,"AA",15016,12953,"1326",,
3,"AA",15016,12953,"1323",,
3,"AA",15016,12953,"1332",0.00,
3,"AA",11298,12478,"1747",14.00,
3,"AA",11298,12478,"1754",,
3,"AA",11298,12478,"1726",,
3,"AA",11298,12478,"1743",0.00,
3,"AA",14843,12478,"1625",,
3,"AA",14843,12478,"",,
3,"AA",14843,12478,"1631",,
3,"AA",14843,12478,"1633",,
3,"AA",11697,12953,"1506",0.00,
3,"AA",11697,12953,"1509",0.00,
3,"AA",11697,12953,"1434",,
3,"AA",11697,12953,"1828",74.00,
3,"AA",12953,14027,"1119",,
3,"AA",12953,14027,"1122",0.00,
3,"AA",12953,14027,"1149",,
3,"AA",12953,14027,"1122",,
3,"AA",14027,12953,"1506",,
3,"AA",14027,12953,"1526",0.00,
3,"AA",14027,12953,"1509",,
3,"AA",14027,12953,"1512",0.00,
3,"AA",12478,14843,"1544",,
3,"AA",12478,14843,"1537",,
3,"AA",12478,14843,"1600",0.00,
3,"AA",12478,14843,"1537",,
3,"AA",14843,12478,"0957",,
3,"AA",14843,12478,"1154",0.00,
3,"AA",14843,12478,"1000",,
3,"AA",14843,12478,"0959",,
3,"AA",12478,15024,"0802",,
3,"AA",12478,15024,"0808",,
3,"AA",12478,15024,"0810",0.00,
3,"AA",12478,15024,"0805",,
3,"AA",15016,12953,"1805",,
3,"AA",15016,12953,"1810",,
3,"AA",15016,12953,"1800",,
3,"AA",15016,12953,"1805",,
3,"AA",12478,14843,"0704",,
3,"AA",12478,14843,"0712",,
3,"AA",12478,14843,"0701",0.00,
3,"AA",12478,14843,"0700",,
3,"AA",11298,12953,"",,
3,"AA",11298,12953,"0640",,
3,"AA",11298,12953,"0641",,
3,"AA",11298,12953,"0643",,
3,"AA",12953,11298,"0552",,
3,"AA",12953,11298,"0556",,
3,"AA",12953,11298,"0555",,
3,"AA",12953,11298,"0615",,
3,"AA",11298,12953,"0741",,
3,"AA",11298,12953,"0742",,
3,"AA",11298,12953,"0744",,
3,"AA",11298,12953,"0740",0.00,
3,"AA",12953,11298,"0616",,
3,"AA",12953,11298,"0617",,
3,"AA",12953,11298,"0613",,
3,"AA",12953,11298,"0620",,
3,"AA",11298,12953,"0849",,
3,"AA",11298,12953,"0911",,
3,"AA",11298,12953,"",,
3,"AA",11298,12953,"0844",,
3,"AA",11298,12953,"0941",,
3,"AA",11298,12953,"1000",,
3,"AA",11298,12953,"0944",,
3,"AA",11298,12953,"0944",0.00,
3,"AA",11298,12953,"1043",,
3,"AA",11298,12953,"1037",,
3,"AA",11298,12953,"1039",,
3,"AA",11298,12953,"1042",0.00,
3,"AA",12953,11298,"0759",,
3,"AA",12953,11298,"0805",0.00,
3,"AA",12953,11298,"0749",,
3,"AA",12953,11298,"0803",0.00,
3,"AA",12953,11298,"0848",,
3,"AA",12953,11298,"0854",,
3,"AA",12953,11298,"0852",,
3,"AA",12953,11298,"1006",0.00,
3,"AA",11298,12953,"1205",,
3,"AA",11298,12953,"1208",,
3,"AA",11298,12953,"1144",,
3,"AA",11298,12953,"1211",,
3,"AA",12953,11298,"1044",,
3,"AA",12953,11298,"1039",0.00,
3,"AA",12953,11298,"1039",,
3,"AA",12953,11298,"1037",,
3,"AA",11298,12953,"1305",,
3,"AA",11298,12953,"1247",,
3,"AA",11298,12953,"1252",0.00,
3,"AA",11298,12953,"1252",0.00,
3,"AA",11298,12953,"1418",,
3,"AA",11298,12953,"1426",,
3,"AA",11298,12953,"1419",0.00,
3,"AA",11298,12953,"1427",0.00,
3,"AA",12953,11298,"",,
3,"AA",12953,11298,"1142",0.00,
3,"AA",12953,11298,"1138",,
3,"AA",12953,11298,"1135",,
3,"AA",11298,12953,"1524",,
3,"AA",11298,12953,"1608",5.00,
3,"AA",11298,12953,"1527",,
3,"AA",11298,12953,"1555",0.00,
3,"AA",12953,11298,"1241",,
3,"AA",12953,11298,"1243",0.00,
3,"AA",12953,11298,"1258",,
3,"AA",12953,11298,"1343",0.00,
3,"AA",12953,11298,"1349",,
3,"AA",12953,11298,"1353",0.00,
3,"AA",12953,11298,"",,
3,"AA",12953,11298,"1354",,
3,"AA",11298,12953,"1635",5.00,
3,"AA",11298,12953,"1607",,
3,"AA",11298,12953,"1603",,
3,"AA",11298,12953,"",,
3,"AA",12953,11298,"1441",0.00,
3,"AA",12953,11298,"1452",,
3,"AA",12953,11298,"1500",,
3,"AA",12953,11298,"1456",,
3,"AA",12197,13930,"1821",,
3,"AA",12197,13930,"1855",0.00,
3,"AA",12197,13930,"1826",,
3,"AA",12197,13930,"1825",,
3,"AA",12953,11298,"1537",0.00,
3,"AA",12953,11298,"1529",,
3,"AA",12953,11298,"1539",,
3,"AA",12953,11298,"1556",,
3,"AA",11298,12953,"1815",20.00,
3,"AA",11298,12953,"1824",,
3,"AA",11298,12953,"1742",,
3,"AA",11298,12953,"1744",,
3,"AA",11298,12953,"1958",10.00,
3,"AA",11298,12953,"1854",,
3,"AA",11298,12953,"1907",0.00,
3,"AA",11298,12953,"1846",,
3,"AA",12953,11298,"1702",0.00,
3,"AA",12953,11298,"1656",0.00,
3,"AA",12953,11298,"1732",0.00,
3,"AA",12953,11298,"1707",,
3,"AA",13930,12197,"2058",0.00,
3,"AA",13930,12197,"1956",,
3,"AA",13930,12197,"1956",,
3,"AA",13930,12197,"1953",,
3,"AA",11298,12953,"2108",12.00,
3,"AA",11298,12953,"2123",,
3,"AA",11298,12953,"2056",0.00,
3,"AA",11298,12953,"2105",0.00,
3,"AA",12953,11298,"1755",0.00,
3,"AA",12953,11298,"1753",,
3,"AA",12953,11298,"1805",,
3,"AA",12953,11298,"",,
